"","NOME","URL","PRECO"
"153","Apartamento a poucos passos da praia.","https://www.airbnb.com.br/rooms/52491942?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667675_MZ4cLvx%2BDBJ2x9AD&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$951"
"154","Quarto inteiro em Botafogo","https://www.airbnb.com.br/rooms/809426370205324115?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1647940064&check_in=2023-10-29&check_out=2023-11-03&source_impression_id=p3_1697667675_TPznT3MUZU46l0QC&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$644"
"155","Apartamento aconchegante no Flamengo","https://www.airbnb.com.br/rooms/53130506?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667675_bNXyOwzgCR5AYUpP&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$1.608"
"156","Apartamento encantador em Campo Grande/RJ","https://www.airbnb.com.br/rooms/700849855444171881?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-04&check_out=2023-11-09&source_impression_id=p3_1697667675_WAQCMhTmaUA1sof7&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$694"
"157","The Sun, from Barra, Wi-Fi","https://www.airbnb.com.br/rooms/41030181?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-26&check_out=2023-10-31&source_impression_id=p3_1697667675_Yw4UBvS8CNV0S3Sl&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$1.383"
"158","Retiro 206","https://www.airbnb.com.br/rooms/779840615799154891?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667675_n%2B1WiAppyUGMUi6p&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$1.409"
"159","Apartamento • Praia do Recreio","https://www.airbnb.com.br/rooms/732070183480596099?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667675_zAn48oesJyCMFigm&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$1.847"
"160","Casa agradável em duque de caxias","https://www.airbnb.com.br/rooms/687057354065559025?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-26&check_out=2023-10-31&source_impression_id=p3_1697667675_mgZau1FDEmrd8Qq9&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$624"
"161","Loft perto da praia e do metrô!","https://www.airbnb.com.br/rooms/49542787?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-23&check_out=2023-11-28&source_impression_id=p3_1697667675_KvB6F831w%2BD4ZZMQ&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$951"
"162","Tiny Studio Nation House Copacabana","https://www.airbnb.com.br/rooms/670323350925171748?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-27&check_out=2023-11-01&source_impression_id=p3_1697667675_UIFiNydRF%2BV7jPRg&previous_page_section_name=1000&federated_search_id=84a7f9b0-a232-4d7b-a033-e6c2153bcd5e","R$1.244"
"163","Flat com cozinha. Rock in Rio, RioCentro, Pq Olímp","https://www.airbnb.com.br/rooms/551398180209011508?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-24&check_out=2023-10-29&source_impression_id=p3_1697667746_TSWMfOKM4TR4c6Ee&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.237"
"164","Loft Copacabana 1","https://www.airbnb.com.br/rooms/988617979844381673?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-28&check_out=2023-11-02&source_impression_id=p3_1697667746_1jvIw4PxbpQ%2F1vCO&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.169"
"165","Quarto Inteiro no Coração da Barra da Tijuca","https://www.airbnb.com.br/rooms/553740850098335432?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1467069230&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667746_cruAgRBGtfYbiRAW&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$722"
"166","KitNet no centro do Rio de Janeiro","https://www.airbnb.com.br/rooms/53705383?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667746_Cw2SGS%2F9Q0p3Enct&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$630"
"167","Apartamento Cobertura","https://www.airbnb.com.br/rooms/933537518063743468?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-20&check_out=2023-10-25&source_impression_id=p3_1697667746_UpZE6z1qI6J2cnPR&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.105"
"168","Charmoso studio orgânico-industrial no Leblon","https://www.airbnb.com.br/rooms/46598866?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-05&check_out=2023-11-10&source_impression_id=p3_1697667746_O%2BGkAbwV0F3FDqHq&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.856"
"169","Projac apt 507 Samba Rio","https://www.airbnb.com.br/rooms/42641719?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-28&check_out=2023-11-02&source_impression_id=p3_1697667746_1Rk3XzFUmuHKPM71&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.014"
"170","Radiante Confort Copacabana/Ipanema","https://www.airbnb.com.br/rooms/876835997647371301?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667746_Zjf8XGOf2%2BqscEfu&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.512"
"171","apartamento feito para seu lazer","https://www.airbnb.com.br/rooms/786189162197246910?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667746_79Tdcs2FiMljqlwj&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.306"
"172","Tiny Studio Nation House Copacabana","https://www.airbnb.com.br/rooms/670323350925171748?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-27&check_out=2023-11-01&source_impression_id=p3_1697667746_4i7XKM%2Fd40LEGlXH&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.244"
"173","Apto reformado com vista para floresta","https://www.airbnb.com.br/rooms/45619810?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-29&check_out=2023-11-03&source_impression_id=p3_1697667746_4VKcUjwB0D2uRfkz&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.586"
"174","Loft Copacabana Beach","https://www.airbnb.com.br/rooms/816422634309494174?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-25&check_out=2023-11-01&source_impression_id=p3_1697667746_U%2Fq92dIG80yR6S9T&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.002"
"175","Suíte Barra da Tijuca - Hotel","https://www.airbnb.com.br/rooms/935355402168151174?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-26&check_out=2023-12-01&source_impression_id=p3_1697667746_QxbIBQbhPtLGQfGj&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.048"
"176","Quarto de solteiro com espaço co working","https://www.airbnb.com.br/rooms/679739068900347174?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1575037233&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667746_owNluF9Q0Tf4ZQOC&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$601"
"177","Flat luxo Barra Olímpica","https://www.airbnb.com.br/rooms/985108106128336298?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667746_9IYMosD%2BrRiq9rEH&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.077"
"178","Hope village","https://www.airbnb.com.br/rooms/1004234204700222085?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667746_YuzZgp4aaXzvX4o2&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.008"
"179","Ao lado Riocentro e praias do Recreio Wi-Fi Rápido","https://www.airbnb.com.br/rooms/558063117557594607?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667746_9QgClp%2FXK67%2Bzx%2F3&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.118"
"180","Apartamento Midas 103","https://www.airbnb.com.br/rooms/926178616446192690?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667746_WgfD1EOUMlh8oOOv&previous_page_section_name=1000&federated_search_id=5458c1fb-558c-4e76-b152-bd994e08e284","R$1.088"
"181","Recanto junto a Natureza HIDRO/TV SMART/AR/WI-FI","https://www.airbnb.com.br/rooms/513804874220587886?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667818_cAvvp%2BQYAGg9A5qs&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$1.581"
"182","Loft Centro de Niteroi","https://www.airbnb.com.br/rooms/771892504558455827?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-08&check_out=2023-11-13&source_impression_id=p3_1697667818_m7th2%2F5mbGpjMDaf&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$527"
"183","Aparthotel Marsuites - Área Nobre - Nova Iguaçu/RJ","https://www.airbnb.com.br/rooms/970998517459756829?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667818_oCbUopIkbkcO7VRD&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$916"
"184","Parque Shopping Campo Grande, estúdio completo aconchegante","https://www.airbnb.com.br/rooms/44711504?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667818_2xdNT9tu%2B7sZ1vhy&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$790"
"185","300m Selaron, Arcos da Lapa, Consulado, metrô","https://www.airbnb.com.br/rooms/839098316219823624?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667818_4S%2FQxyIGBsOVMrEv&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$1.297"
"186","Apartamentinho OÁSIS","https://www.airbnb.com.br/rooms/41807419?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667818_h0VFT%2BMqNKDE%2BP%2B0&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$664"
"187","Apto silencioso e iluminado em Ipanema","https://www.airbnb.com.br/rooms/48040412?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667818_D6CleH%2BOAh5OFf5h&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$2.130"
"188","Estúdio chique entre o Corcovado e o Pão de Açúcar","https://www.airbnb.com.br/rooms/30787777?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-01&check_out=2023-12-06&source_impression_id=p3_1697667818_vWdmYoJ%2BkGYgkCIb&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$905"
"189","Laranjeiras 2qts: amplo, estiloso e acolhedor!","https://www.airbnb.com.br/rooms/888303743032736974?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-20&check_out=2023-10-25&source_impression_id=p3_1697667818_4ANr95zqtf2YLnGz&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$1.509"
"190","Flat no Flamengo para 3 pessoas","https://www.airbnb.com.br/rooms/836020410915271771?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667818_Osj%2Fso5EE4AInIjT&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$2.172"
"191","Apartamento Aconchego da Gigoia-Suíte Casal Luxo","https://www.airbnb.com.br/rooms/51288926?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-25&check_out=2023-10-30&source_impression_id=p3_1697667818_hq0hbNSHvX6uMfMo&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$684"
"192","Apartamento Barra da Tijuca próximo à praia","https://www.airbnb.com.br/rooms/31458581?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667818_wqlG%2BRlNBKGrS8Rk&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$1.145"
"193","Apartamento London - 100m da praia recreio","https://www.airbnb.com.br/rooms/49092586?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667818_XEq%2BoZeBzhtC%2F4RU&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$1.189"
"194","Cobertura Flamengo Perto: Praia, aeroporto, metrô","https://www.airbnb.com.br/rooms/874595503862935621?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667818_NOr2t1jnGgFa71Gg&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$1.661"
"195","Casinha Canova","https://www.airbnb.com.br/rooms/773666622281177760?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1620426413&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667818_G7mqRiiRgy5pDcMf&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$687"
"196","Quarto no Leme perto da praia","https://www.airbnb.com.br/rooms/753479855752640619?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1604247287&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667818_3MJ3a5I0i%2F1wiuVr&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$682"
"197","(ESPAÇO COMPLETO) - APTO PREMIUM NA PRAIA RARIDADE","https://www.airbnb.com.br/rooms/680486377357478580?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-20&check_out=2023-10-25&source_impression_id=p3_1697667818_SOIz37ZnCHzCzx5v&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$1.042"
"198","Copacabana Leme II","https://www.airbnb.com.br/rooms/675880698143306118?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667818_%2F8%2FQYVoqiZsSFXgG&previous_page_section_name=1000&federated_search_id=42969ba7-ae6f-42d6-81c0-d1313275691f","R$1.466"
"199","Conjugado, loft, em rua em frente à praia do Pontal, Recreio dos Bandeirantes","https://www.airbnb.com.br/rooms/53058598?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-27&check_out=2023-11-01&source_impression_id=p3_1697667891_xF71KOcKdQ%2F%2Fdpqz&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$693"
"200","(ESPAÇO COMPLETO) - APTO PREMIUM NA PRAIA RARIDADE","https://www.airbnb.com.br/rooms/680486377357478580?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-20&check_out=2023-10-25&source_impression_id=p3_1697667891_OsoRf9Ikd8bpSQip&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.042"
"201","Copacabana Leme II","https://www.airbnb.com.br/rooms/675880698143306118?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667892_L8IawNNUpl196PqI&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.466"
"202","Quarto com cama de solteiro","https://www.airbnb.com.br/rooms/952490663454070981?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1714276449&check_in=2023-11-06&check_out=2023-11-11&source_impression_id=p3_1697667892_%2FqBzIZey2LiBVDDA&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$397"
"203","Flat com sacada hotel Mercure/Nova iguaçu","https://www.airbnb.com.br/rooms/887959801804442275?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-20&check_out=2023-10-25&source_impression_id=p3_1697667892_gYeCbvkNhht3MBJD&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.145"
"204","Residencial Mediterraneo em Excelente Localização","https://www.airbnb.com.br/rooms/42914832?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667892_H9zalY%2F%2BZnMYPpV%2F&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.307"
"205","Suíte independente privativa","https://www.airbnb.com.br/rooms/898083788198170314?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667892_twRHoav8aF6u0MlA&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.025"
"206","Mediterrâneo Barra Flat - Formentera","https://www.airbnb.com.br/rooms/33835109?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-30&check_out=2023-12-05&source_impression_id=p3_1697667892_MaV%2FrS0sxSfqIShb&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$764"
"207","Studio aconchegante a 3 min da praia e metrô","https://www.airbnb.com.br/rooms/989749082791642744?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-20&check_out=2023-11-25&source_impression_id=p3_1697667892_NoDcr3B630Byt4vl&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.197"
"208","Quarto Privativo no melhor ponto do Flamengo","https://www.airbnb.com.br/rooms/54377247?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1419251126&check_in=2023-11-21&check_out=2023-11-27&source_impression_id=p3_1697667892_Lx0u8U1QJ%2BKnfvkM&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$460"
"209","apartamento completo","https://www.airbnb.com.br/rooms/45918844?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667892_pUn7sDciM%2Bskcy9t&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$779"
"210","Local de fácil acessos aos principais pontos","https://www.airbnb.com.br/rooms/921680579435970365?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-20&check_out=2023-10-25&source_impression_id=p3_1697667892_t%2BGz4aic3tPWz%2FdG&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.134"
"211","Conjugado Aconchegante Apto independente.","https://www.airbnb.com.br/rooms/40537469?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-11&check_out=2023-11-16&source_impression_id=p3_1697667892_sScgptlyDyU3MPdC&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$630"
"212","Sobrado Rosa 1","https://www.airbnb.com.br/rooms/544854208200401919?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667892_KwUuNCZVdlrCnVGP&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$939"
"213","Flat1 Lazer Piscina e Praia","https://www.airbnb.com.br/rooms/40819178?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667892_vwo7vBAU8KpJ7Dld&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.426"
"214","Apartamento Midas","https://www.airbnb.com.br/rooms/907701392746682557?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667892_TglTxVOTaRg%2B%2FVKb&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.157"
"215","Lindo Flat Vista Mar - Barra da Tijuca","https://www.airbnb.com.br/rooms/684733693129474931?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-26&check_out=2023-12-01&source_impression_id=p3_1697667892_fj5QrBVLmd0Dr7yX&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.472"
"216","Leblon, Metro, e Praia","https://www.airbnb.com.br/rooms/919812525991062670?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667892_DD6MKsHJEFFMkXxu&previous_page_section_name=1000&federated_search_id=1f35206d-fb4e-432a-8f0a-959aaf2468fe","R$1.337"
"217","Lindo quarto em Copa","https://www.airbnb.com.br/rooms/1004332651314549896?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667962_cQqWQuKns6qe8HsN&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$687"
"218","Quarto 4 Individual Hóstel 243 Centro Niterói RJ","https://www.airbnb.com.br/rooms/52776217?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-05&check_out=2023-11-10&source_impression_id=p3_1697667962_eLeV2CpXy%2Fc0tNBZ&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$321"
"219","AP 1 GAMBOA LOFT MOBILIADO E FINAMENTE DECORADO","https://www.airbnb.com.br/rooms/601348116624694049?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667962_pSTvVB29bSOHV1g%2B&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$1.151"
"220","Studio Decorado LUXO Recreio RJ até 4Pessoas","https://www.airbnb.com.br/rooms/888288430719721861?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-20&check_out=2023-10-25&source_impression_id=p3_1697667962_%2B8sTAWJawFTHFhMg&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$1.475"
"221","Linda, apaixonante e bucólica Rua Laurinda","https://www.airbnb.com.br/rooms/988378596570591910?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-25&check_out=2023-10-30&source_impression_id=p3_1697667962_bMjYYgdunt%2BnjQ%2Bi&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$653"
"222","Quarto Privativo 1, Centro RJ","https://www.airbnb.com.br/rooms/824835573761741262?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667962_%2FeRMac1S1xUXY51b&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$380"
"223","Ap de praia - Praia do pontal","https://www.airbnb.com.br/rooms/790703808051587487?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-25&check_out=2023-10-30&source_impression_id=p3_1697667962_Nsbj2xdBJApr13GL&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$796"
"224","aconchego no coração de lapa/ best location","https://www.airbnb.com.br/rooms/41608712?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1697667962_Ept8Tmf%2Bph%2FLoZLU&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$745"
"225","Estadia padrão no Rio - Centro","https://www.airbnb.com.br/rooms/51662630?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-26&check_out=2023-10-31&source_impression_id=p3_1697667962_2hjwjlqMdwf%2FGATN&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$1.345"
"226","Casa Branca Vidigal 2 Com piscina","https://www.airbnb.com.br/rooms/46865252?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667962_meU%2B6P29HZSiVHuX&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$1.592"
"227","Alugue quarto e banheiro Barra exclusivos","https://www.airbnb.com.br/rooms/782812824482925609?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697667962_GsBkABXHnAwdd2TM&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$641"
